YEAR,TAB_NUM,INDY_CD,AC,WT_CT_IND,WT_CT,TOT_ASSTS_IND,TOT_ASSTS,CASH_IND,CASH,TRD_NOTES_ACCTS_RCV_IND,TRD_NOTES_ACCTS_RCV,BAD_DBT_ALLW_IND,BAD_DBT_ALLW,INVNTRY_IND,INVNTRY,GVT_OBLGNS_IND,GVT_OBLGNS,TX_EXMT_SEC_IND,TX_EXMT_SEC,OTHR_CUR_ASSTS_IND,OTHR_CUR_ASSTS,LNS_TO_STKHDR_IND,LNS_TO_STKHDR,MRTG_RE_LNS_IND,MRTG_RE_LNS,OTHR_INVSMTS_IND,OTHR_INVSMTS,DPRCBL_ASSTS_IND,DPRCBL_ASSTS,ACCUM_DPR_IND,ACCUM_DPR,DPTBL_ASSTS_IND,DPTBL_ASSTS,ACCUM_DPLTN_IND,ACCUM_DPLTN,LAND_IND,LAND,INTNGBL_ASSTS_IND,INTNGBL_ASSTS,ACCUM_AMORT_IND,ACCUM_AMORT,COMP_OTHR_ASSTS_IND,COMP_OTHR_ASSTS,TOT_LBLTS_IND,TOT_LBLTS,ACCTS_PYBL_IND,ACCTS_PYBL,MRTG_LT_1YR_IND,MRTG_LT_1YR,COMP_OTHR_CUR_LBLTS_IND,COMP_OTHR_CUR_LBLTS,LNS_FRM_STKHDR_IND,LNS_FRM_STKHDR,MRTG_GT_1YR_IND,MRTG_GT_1YR,COMP_OTHR_LBLTS_IND,COMP_OTHR_LBLTS,COMP_NET_WRTH_IND,COMP_NET_WRTH,CAP_STCK_IND,CAP_STCK,PD_CAP_SRPLS_IND,PD_CAP_SRPLS,RTND_ERNGS_APPR_IND,RTND_ERNGS_APPR,COMP_RTND_ERNGS_UNAPPR_IND,COMP_RTND_ERNGS_UNAPPR,CST_TRSRY_STCK_IND,CST_TRSRY_STCK,COMP_TOT_RCPTS_IND,COMP_TOT_RCPTS,GRS_RCPTS_IND,GRS_RCPTS,INTRST_IND,INTRST,EXMT_INTRST_IND,EXMT_INTRST,COMP_GRS_RNTS_IND,COMP_GRS_RNTS,GRS_RYLTS_IND,GRS_RYLTS,D_NET_STCG_IND,D_NET_STCG,D_NET_LTCG_TOT_IND,D_NET_LTCG_TOT,NET_GN_LSS_POS_IND,NET_GN_LSS_POS,COMP_DIV_DOM_CORP_IND,COMP_DIV_DOM_CORP,DIV_FRN_IND,DIV_FRN,OTHR_RCPTS_IND,OTHR_RCPTS,COMP_TOT_DED_IND,COMP_TOT_DED,CST_OF_GDS_IND,CST_OF_GDS,CMPNSTN_OFFCRS_IND,CMPNSTN_OFFCRS,SLRS_WGS_IND,SLRS_WGS,RPRS_IND,RPRS,BAD_DBT_DED_IND,BAD_DBT_DED,RNTS_PD_IND,RNTS_PD,TX_PD_IND,TX_PD,INTRST_PD_IND,INTRST_PD,CNTRBTNS_IND,CNTRBTNS,TOT_AMORT_IND,TOT_AMORT,NET_DPR_IND,NET_DPR,DPLTN_IND,DPLTN,ADVRTSNG_IND,ADVRTSNG,PNSN_PRFT_SHRNG_PLNS_IND,PNSN_PRFT_SHRNG_PLNS,EMP_BNFT_PRG_IND,EMP_BNFT_PRG,DP_PROD_ACTVTY_DED_IND,DP_PROD_ACTVTY_DED,NET_GN_LSS_NEG_IND,NET_GN_LSS_NEG,COMP_OTHR_DED_IND,COMP_OTHR_DED,COMP_TOT_RCPTS_LS_TOT_DED_IND,COMP_TOT_RCPTS_LS_TOT_DED,COMP_TXBL_INCM_RFC_IND,COMP_TXBL_INCM_RFC,NET_INCM_IND,NET_INCM,NET_INCM_POS_IND,NET_INCM_POS,NET_INCM_NEG_IND,NET_INCM_NEG,NET_INCM_S_IND,NET_INCM_S,COMP_TOT_STAT_SPCL_DED_IND,COMP_TOT_STAT_SPCL_DED,NOLD_IND,NOLD,COMP_DIV_RCVD_DED_IND,COMP_DIV_RCVD_DED,COMP_INCM_SBJ_TX_TOT_IND,COMP_INCM_SBJ_TX_TOT,COMP_TX_BFR_CRS_IND,COMP_TX_BFR_CRS,INCM_TX_IND,INCM_TX,ALT_MIN_TX_IND,ALT_MIN_TX,FRN_TX_CR_IND,FRN_TX_CR,POSS_TX_CR_IND,POSS_TX_CR,GEN_BUS_CR_IND,GEN_BUS_CR,MIN_TX_CR_IND,MIN_TX_CR,COMP_TX_AFTR_CRS_IND,COMP_TX_AFTR_CRS,CASH_PRPTY_DIST_IND,CASH_PRPTY_DIST,STCK_DIST_IND,STCK_DIST
2006,1,11,6,0,1463,0,10176772,0,957627,0,705883,1,1447,0,1127556,1,5534,1,1268,0,448192,0,116972,1,149616,0,968538,0,8253423,0,4765685,1,144759,1,89822,0,1887679,0,86714,0,44820,0,224784,0,10176772,0,499827,0,1885658,0,312805,0,817995,0,2834509,0,411668,0,3414310,0,759852,0,2519730,1,3214,0,423421,0,291907,0,11481420,0,10434751,0,32893,0,1218,0,79964,1,6193,1,28,0,109277,0,34365,0,5201,0,0,0,777531,0,11475772,0,5439878,0,212794,0,999701,0,218524,0,3276,0,336385,0,228070,0,293792,0,1387,0,14805,0,596954,1,1967,0,66597,0,27286,0,91775,0,1776,0,1568,0,2939235,0,5648,0,0,0,4431,0,549585,0,545155,0,-91587,0,58014,0,54308,0,3706,0,166503,0,54414,0,54237,1,176,0,0,0,0,1,1084,1,324,0,53006,0,43624,1,3556
2006,1,11,5,0,16783,0,31137745,0,2957739,0,1152754,1,16199,0,2487644,1,28918,1,212862,0,970858,0,1256865,0,488629,0,2893856,0,28859048,0,19981441,1,183791,1,98893,0,8452430,0,259649,0,132185,0,1161420,0,31137745,0,724003,0,3753736,0,992878,0,5358159,0,8601763,0,940908,0,10766298,0,3173489,0,6831710,0,141544,0,1303344,0,683790,0,30968691,0,26874002,0,103707,0,11645,0,310627,0,20087,0,3783,0,232840,0,204660,0,19651,1,34,0,3187653,0,30618456,0,12178399,0,780501,0,2955991,0,975626,0,11567,0,1560291,0,822176,0,786515,0,8416,0,22452,0,1813421,0,1625,0,74385,0,69998,0,293536,0,4995,0,5578,0,8252986,0,350236,0,0,0,338591,0,1582411,0,1243820,0,55103,0,171986,0,158429,0,13557,0,448446,0,118631,0,118193,1,265,1,28,0,0,0,4172,1,1059,0,113371,0,49255,0,0
2006,1,11,4,0,18736,0,13212827,0,1581930,0,564828,0,0,0,789929,1,449,1,21244,0,522596,0,653434,1,43100,0,814756,0,15468979,0,11717257,1,74528,1,468,0,3732912,0,127146,0,44401,0,579122,0,13212827,0,294677,0,1533569,0,323231,0,1278875,0,3532910,0,299175,0,5950389,0,1979046,0,3158775,1,52229,0,1026167,0,265828,0,16149544,0,14146146,0,40791,1,3496,0,178756,1,12827,1,1760,0,147519,0,101111,0,7559,1,192,0,1509388,0,15792612,0,5334396,0,614005,0,1354435,0,557725,0,3453,0,994441,0,408971,0,403310,0,4132,0,6437,0,954524,1,268,0,40920,0,49846,0,165239,0,2195,1,1025,0,4897290,0,356932,0,0,0,353436,0,1003431,0,649995,0,106775,0,160461,0,155060,0,5401,0,219225,0,44863,0,44775,1,88,1,12,0,0,0,678,0,0,0,44172,0,39982,1,5873
2006,1,11,3,0,84686,0,12985944,0,1986919,0,412894,0,0,0,682567,1,30,1,518,0,334621,0,1306167,0,79873,0,933919,0,20934526,0,16278875,1,57929,1,56886,0,2096536,0,258263,0,88218,0,325162,0,12985944,0,195069,0,1756754,0,198952,0,6154628,0,4685282,0,290846,0,-295587,0,2329541,0,4874812,1,45041,0,-6906048,0,638933,0,25505007,0,21563599,0,48547,1,3484,0,212710,1,7511,1,865,0,144900,0,292169,0,4865,1,356,0,3226001,0,24930458,0,7358962,0,937363,0,1950232,0,1065739,0,4098,0,2672440,0,557814,0,573078,0,5054,0,10779,0,1373803,1,1077,0,68806,0,28129,0,209565,0,2439,0,6851,0,8104227,0,574549,0,0,0,571065,0,2136652,0,1565588,0,406002,0,318901,0,315574,0,3252,0,294771,0,54825,0,54736,1,206,0,0,0,0,0,1069,0,0,0,53756,0,49680,0,0
2006,1,11,2,0,17685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2595778,0,2252983,0,5999,0,0,0,2216,0,0,1,813,0,102615,0,70757,1,5679,0,0,0,154717,0,2376328,0,312951,0,25996,0,298276,0,73155,1,957,0,169322,0,65288,0,72328,1,606,1,3343,0,83266,1,198,0,2239,1,4067,0,10278,1,265,1,740,0,1253055,0,219449,0,0,0,219449,0,410834,0,191385,0,128182,0,77119,0,73144,1,3975,0,86989,0,22924,0,22548,1,376,0,0,0,0,0,2,0,0,0,22922,1,291,0,0
2006,1,11,1,0,140525,0,133323257,0,14603713,0,9565476,0,92814,0,12808026,0,137496,0,545572,0,5257055,0,4093253,0,1028097,0,16921201,0,100639202,0,67222875,0,5229772,0,731513,0,22402910,0,3017036,0,527394,0,5649047,0,133323257,0,6611261,0,14708142,0,5913448,0,16294011,0,39345074,0,8563211,0,41888111,0,10259869,0,29838918,0,360557,0,4723555,0,3294789,0,142111048,0,127728942,0,514675,0,67269,0,990902,0,135325,0,14733,0,1237670,0,875704,0,66331,0,228547,0,10250949,0,139214683,0,69183044,0,3090780,0,10511074,0,3351077,0,72324,0,6555631,0,2886753,0,3502549,0,43981,0,258576,0,6419158,0,77852,0,448268,0,321360,0,1315736,0,31586,0,74442,0,31070491,0,2896365,0,98336,0,2927432,0,8391765,0,5464332,0,986317,0,1189446,0,977131,0,212240,0,2522837,0,751655,0,746923,0,4677,0,7260,0,0,0,12194,0,5573,0,726628,0,589349,1,9457
2006,1,111,13,2,,2,,2,,2,,2,,2,,2,,0,0,2,,0,0,0,0,2,,2,,2,,0,0,0,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,0,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,0,0,2,,2,,2,,2,,0,0,2,,2,,2,,2,,2,,2,,0,0,0,0,0,0,0,0,2,,2,,2,,0,0,2,,0,0,0,0,0,0,2,,0,0,0,0
2006,1,111,12,0,9,0,13693283,0,770914,0,1560327,0,23895,0,1519925,0,2124,0,0,0,335466,0,0,0,0,0,3695447,0,3588888,0,1583664,0,15775,0,4778,0,616428,0,1535402,0,71831,0,1736756,0,13693283,0,1823412,0,371241,0,1472535,0,707856,0,4321370,0,3487146,0,1509725,0,50657,0,1155504,0,3285,0,607619,0,307340,0,12380883,0,11718637,0,46001,0,13854,0,17189,0,31763,0,-870,0,201322,0,20321,0,814,0,189042,0,142811,0,11909766,0,9458023,0,66539,0,689279,0,87646,0,12954,0,119223,0,111242,0,265698,0,3555,0,35680,0,224657,0,1565,0,72126,0,40113,0,219842,0,6015,0,1350,0,494260,0,471117,0,88777,0,546040,0,561827,0,15787,0,40420,0,166504,0,645,0,165859,0,407212,0,142524,0,142524,0,0,0,4259,0,0,0,1865,0,145,0,136255,0,95186,0,0
2006,1,111,11,0,16,0,4931083,0,162155,0,503961,0,3052,0,579614,0,0,0,0,0,561670,0,6182,0,1242,0,980771,0,2342703,0,1001721,0,0,0,0,0,689188,0,51091,0,16772,0,74051,0,4931083,0,305233,0,402791,0,256212,0,6610,0,737968,0,524921,0,2697348,0,154746,0,1403583,0,0,0,1180452,0,41433,0,4333921,0,4060934,0,10317,0,7668,0,14299,0,15011,0,2305,0,18571,0,18333,0,4408,0,0,0,182075,0,4248611,0,3370641,0,23370,0,111172,0,19549,0,873,0,51141,0,66960,0,65602,0,7616,0,48874,0,165157,0,1047,0,9987,0,19134,0,37380,0,3602,0,10661,0,235844,0,85310,0,0,0,77642,0,192651,0,115009,0,-7827,0,10790,0,7317,0,3473,0,141233,0,49404,0,49276,0,128,0,0,0,0,0,368,0,0,0,49036,0,95203,0,0
2006,1,111,10,0,49,0,7264240,0,344898,0,971885,0,13277,0,780841,0,429,0,144904,0,441136,0,38265,0,21902,0,1139975,0,4806738,0,2509944,0,10032,0,7460,0,631041,0,265210,0,20910,0,218575,0,7264240,0,596124,0,620886,0,487390,0,186135,0,1480293,0,396010,0,3497403,0,335541,0,1428261,0,13469,0,1963031,0,242899,0,8418357,0,8013015,0,37288,0,11411,0,46976,0,22335,0,771,0,44374,0,19501,0,4240,0,191,0,218256,0,8128975,0,5245547,0,68240,0,470202,0,68484,0,5200,0,80092,0,141261,0,160652,0,5617,0,24777,0,290830,0,11858,0,22071,0,11599,0,69071,0,4833,0,27331,0,1421309,0,289382,0,242,0,278212,0,424267,0,146055,0,124061,0,4461,0,1194,0,3267,0,261663,0,91145,0,91091,0,54,0,1313,0,0,0,1381,0,673,0,87779,0,88469,0,0
2006,1,111,9,0,93,0,6479147,0,401668,0,1031755,0,8137,0,1021530,0,25164,0,0,0,376480,0,76425,0,56546,0,888641,0,3935675,0,2153631,0,4776,0,38,0,686673,0,108788,0,21949,0,48780,0,6479147,0,638412,0,1064601,0,261526,0,265213,0,1438547,0,418210,0,2392638,0,178504,0,1950926,0,0,0,375530,0,112323,0,7144532,0,6872132,0,28247,0,623,0,34583,0,6042,0,717,0,11723,0,18592,0,1411,0,448,0,170013,0,7078513,0,5189192,0,70438,0,404591,0,59543,0,11628,0,109689,0,94604,0,152290,0,2072,0,24791,0,203054,0,0,0,21032,0,20002,0,45464,0,2035,0,2448,0,665638,0,66020,0,111,0,65507,0,241938,0,176431,0,36546,0,23284,0,22287,0,997,0,82771,0,28765,0,28235,0,530,0,10,0,0,0,322,0,1720,0,26713,0,5904,0,0
2006,1,111,8,0,110,0,3769197,0,259112,0,558647,0,13259,0,630505,1,686,0,0,0,163831,1,78262,1,17293,0,376747,0,2451701,0,1329937,0,0,0,0,0,502391,0,47286,0,21588,0,47518,0,3769197,0,243971,0,669579,0,151610,0,155018,0,893643,0,99288,0,1556088,0,88889,0,410854,0,0,0,1091810,1,35465,0,2794017,0,2569258,0,13990,0,651,0,12100,1,522,1,61,1,46761,0,23195,1,2151,1,178,0,125150,0,2684905,0,1545803,0,31802,0,186401,0,29620,0,2317,0,91462,0,56704,0,86651,0,894,0,14067,0,135727,1,185,0,10806,0,3765,0,19483,1,536,1,375,0,468308,0,109112,0,0,0,108461,0,179414,0,70953,0,64878,1,21605,1,20099,1,1506,0,55148,0,19114,0,18742,1,372,1,63,0,0,1,430,1,492,0,18128,1,16018,0,0
2006,1,111,7,0,547,0,8604960,0,749596,0,846919,0,5726,0,1547135,1,52813,1,135169,0,472830,0,298883,1,28513,0,904910,0,5159051,0,3063195,1,16143,1,2416,0,1106331,0,108182,0,32027,0,281847,0,8604960,0,553227,0,1431929,0,556519,0,930237,0,2336445,0,348090,0,2448513,0,363124,0,2253433,1,14471,0,264399,0,446914,0,9905881,0,9556037,0,27694,0,9041,0,19005,1,11487,1,1458,0,60489,0,37419,0,9267,1,12,0,173972,0,9800175,0,6399550,0,140730,0,546141,0,125947,0,4260,0,278072,0,150602,0,235049,0,2433,0,18963,0,315675,1,13640,0,39874,0,14844,0,73954,0,1884,0,14874,0,1423683,0,105706,0,0,0,96665,0,439743,0,343078,0,32193,0,50698,0,44211,0,6487,0,110098,0,37729,0,37056,1,673,0,124,0,0,1,535,1,49,0,37021,1,49113,0,0
2006,1,111,6,0,1095,0,7438384,0,543139,0,382727,1,1141,0,960766,1,5534,1,1268,0,328788,0,107155,1,149251,0,459114,0,6071163,0,3564103,1,12520,1,641,0,1777023,0,83537,0,43742,0,166026,0,7438384,0,277241,0,1478229,0,260863,0,794011,0,2499061,0,372808,0,1756171,0,667485,0,1720856,1,2251,0,-410651,0,223771,0,8640272,0,7740263,0,25541,0,1209,0,72428,1,6193,1,28,0,79783,0,24066,0,4241,0,0,0,686520,0,8756757,0,3797887,0,135134,0,706897,0,186503,0,2730,0,298454,0,169239,0,260181,0,1253,0,14603,0,454033,1,1967,0,19527,0,10880,0,66464,0,1569,1,1502,0,2627934,0,-116485,0,0,0,-117694,0,333466,0,451160,0,-172915,0,40167,0,37133,0,3035,0,130803,0,42275,0,42275,0,0,0,0,0,0,1,791,1,309,0,41176,0,39343,0,0
2006,1,111,5,0,13779,0,25727736,0,2434567,0,686800,1,5714,0,2060070,1,3253,1,203160,0,781868,0,1055898,0,395038,0,2416727,0,22862910,0,15902406,1,14437,1,1780,0,7664094,0,102128,0,35609,0,992293,0,25727736,0,400301,0,3293926,0,745003,0,4306264,0,6999222,0,898775,0,9084244,0,2897536,0,6492523,1,73806,0,283195,0,662816,0,21331478,0,17674552,0,83385,0,10100,0,296181,0,20087,0,3764,0,173087,0,127033,0,13857,1,34,0,2929398,0,21157296,0,6377088,0,561880,0,2145752,0,761702,0,8901,0,1412025,0,615080,0,660457,0,7799,0,11758,0,1370277,0,1573,0,57256,0,54500,0,208059,0,4579,0,5523,0,6893087,0,174181,0,0,0,164081,0,1191830,0,1027748,0,-57240,0,129386,0,119887,0,9499,0,372919,0,95867,0,95440,1,254,1,28,0,0,0,4088,1,868,0,90882,0,36517,0,0
2006,1,111,4,0,15129,0,10700437,0,1043825,0,419323,0,0,0,720903,1,449,1,1129,0,302271,0,570310,1,31114,0,665962,0,11528974,0,8798299,1,74528,1,468,0,3586552,0,51761,0,25995,0,528097,0,10700437,0,233019,0,1046774,0,255198,0,1067122,0,2722494,0,243985,0,5131845,0,1752026,0,2611559,1,52229,0,887496,0,171465,0,10392333,0,8670173,0,39107,1,2995,0,170036,1,9941,1,1342,0,125322,0,59918,0,3565,1,192,0,1309742,0,10263806,0,2681360,0,388719,0,865111,0,395499,1,3031,0,936645,0,306525,0,318192,0,4047,0,1858,0,685704,1,261,0,36192,0,46081,0,124872,0,2192,1,60,0,3467457,0,128527,0,0,0,125533,0,619636,0,494104,0,-116174,0,151564,0,148959,0,2605,0,204427,0,42438,0,42350,1,88,1,11,0,0,1,613,0,0,0,41814,0,39528,1,5873
2006,1,111,3,0,60219,0,10315457,0,1494461,0,241850,0,0,0,530069,1,30,1,518,0,296197,0,980107,0,79850,0,646478,0,16465395,0,12766188,1,1263,1,219,0,1906906,0,174038,0,36175,0,300879,0,10315457,0,113367,0,1494881,0,127962,0,4595412,0,3737831,0,216363,0,29639,0,2032571,0,3809873,1,35480,0,-5399161,0,449123,0,15313431,0,11727346,0,44039,1,3484,0,204064,1,7511,1,865,0,141991,0,169970,0,4860,1,356,0,3008944,0,15324395,0,2174257,0,511512,0,1183228,0,707140,1,1657,0,2354052,0,365913,0,438768,0,4659,0,6101,0,1002402,1,1077,0,33852,0,14070,0,129577,0,2290,1,697,0,6393142,0,-10964,0,0,0,-14448,0,1321515,0,1335963,0,-221749,0,298990,0,295666,0,3249,0,266520,0,50015,0,49927,1,206,0,0,0,0,0,981,0,0,0,49034,0,48769,0,0
2006,1,111,2,0,9946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1049323,0,851369,0,5387,0,0,1,1834,0,0,1,813,1,5258,1,22798,1,5679,0,0,0,156186,0,938242,0,220835,1,12802,0,44537,0,36697,1,957,0,77141,0,17867,0,29822,1,12,1,2998,0,65833,0,0,0,1662,0,120,1,6371,1,265,1,740,0,419584,0,111081,0,0,0,111081,0,223477,0,112396,0,63293,0,56189,0,52214,1,3975,0,26051,0,5790,0,5414,1,376,0,0,0,0,4,,0,0,0,5790,0,0,0,0
2006,1,111,1,0,100992,0,98923922,0,8204335,0,7204194,0,74200,0,10351358,0,90482,0,486149,0,4060536,0,3211486,0,780750,0,12174771,0,79213199,0,52673088,0,149475,0,17800,0,19166627,0,2527422,0,326596,0,4394821,0,98923922,0,5184306,0,11874837,0,4574817,0,13013878,0,27166874,0,7005595,0,30103614,0,8521080,0,23237372,0,194991,0,843720,0,2693549,0,101704429,0,89453717,0,360996,0,61035,0,888695,0,130892,0,11253,0,908682,0,541146,0,54493,0,190453,0,9103068,0,100291442,0,46460185,0,2011164,0,7353312,0,2478330,0,54509,0,5807995,0,2095998,0,2673362,0,39957,0,204470,0,4913349,0,33175,0,324387,0,235108,0,1000538,0,29800,0,65559,0,24510244,0,1412987,0,89129,0,1441081,0,5729764,0,4288683,0,-214514,0,953637,0,749611,0,203952,0,2058845,0,605066,0,602331,0,2681,0,5808,0,0,0,11374,0,4255,0,583629,0,514049,1,5873
2006,1,113,13,2,,2,,2,,2,,0,0,0,0,0,0,0,0,2,,0,0,0,0,2,,2,,2,,2,,0,0,2,,2,,2,,2,,2,,2,,0,0,2,,0,0,2,,0,0,2,,0,0,2,,0,0,2,,0,0,2,,0,0,2,,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,2,,2,,0,0,0,0,0,0,2,,0,0,2,,2,,2,,0,0,2,,2,,0,0,0,0,0,0,0,0,0,0,2,,2,,2,,0,0,2,,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,1,113,12,0,7,0,11447136,0,3610884,0,85117,0,757,0,47976,0,6733,0,0,0,236127,0,0,0,0,0,1994812,0,706836,0,329907,0,3948858,0,311947,0,1189016,0,11173,0,852,0,253066,0,11447136,0,35645,0,182519,0,137920,0,0,0,6226688,0,1234904,0,3629459,0,20527,0,3161505,0,0,0,603825,0,156397,0,854019,0,622506,0,85804,0,0,0,33829,0,206,0,0,0,0,0,281,0,119,0,0,0,111273,0,986506,0,530003,0,4872,0,18508,0,1305,0,334,0,1677,0,14257,0,218123,0,349,0,16421,0,27671,0,6890,0,1184,0,4541,0,536,0,197,0,2,0,139637,0,-132487,0,0,0,-132487,0,72567,0,205054,0,-28911,0,84,0,0,0,84,0,72567,0,25399,0,25399,0,0,0,0,0,0,0,0,0,0,0,25399,0,3721,0,0
2006,1,113,11,0,3,0,866190,0,13187,0,113259,0,22,0,14881,0,0,0,0,0,53820,0,199911,0,0,0,127224,0,248838,0,205321,0,187753,0,69914,0,10116,0,30,0,0,0,172427,0,866190,0,20963,0,1531,0,22985,0,12456,0,397251,0,6818,0,404186,0,81728,0,85661,0,0,0,236797,0,0,0,284118,0,227081,0,9934,0,308,0,1583,0,0,0,2991,0,23334,0,5091,0,0,0,0,0,13795,0,293312,0,171628,0,3944,0,10057,0,7470,0,63,0,1464,0,3897,0,12211,0,67,0,264,0,11410,0,36995,0,266,0,607,0,2388,0,0,0,0,0,30581,0,-9194,0,0,0,-9503,0,10826,0,20328,0,-20328,0,7308,0,7308,0,0,0,3517,0,1448,0,1196,0,252,0,0,0,0,0,0,0,0,0,1448,0,9483,0,0
2006,1,113,10,0,3,0,479498,0,12141,0,86233,0,310,0,758,0,0,0,0,0,9223,0,0,0,7857,0,121897,0,59001,0,11231,0,114662,0,3570,0,71474,0,6041,0,4363,0,9685,0,479498,0,51192,0,38537,0,23747,0,0,0,122684,0,3783,0,239555,0,53,0,143751,0,0,0,95751,0,0,0,517461,0,503569,0,1417,0,0,0,0,0,0,0,0,0,1303,0,112,0,638,0,0,0,10423,0,502117,0,380162,0,6189,0,25608,0,613,0,255,0,5336,0,7226,0,9567,0,0,0,2165,0,3014,0,0,0,308,0,2465,0,11063,0,0,0,0,0,48145,0,15344,0,0,0,15344,0,29394,0,14050,0,-12571,0,29394,0,28948,0,447,0,0,0,573,0,0,0,573,0,0,0,0,0,0,0,0,0,573,0,22383,0,0
2006,1,113,9,0,7,0,494757,0,62506,0,39071,0,966,0,46190,0,7962,0,0,0,2858,0,391,0,3499,0,76028,0,125383,0,50031,0,104786,0,19610,0,45023,0,323,0,255,0,51600,0,494757,0,18211,0,41612,0,26403,0,322,0,68728,0,905,0,338577,0,30209,0,88122,0,0,0,222147,0,1902,0,501667,0,495057,0,1028,0,0,0,203,0,0,0,0,0,0,0,931,0,0,0,0,0,4447,0,506891,0,440263,0,4639,0,15311,0,1188,0,912,0,2193,0,4534,0,8046,0,0,0,17,0,14674,0,223,0,333,0,768,0,1606,0,0,0,61,0,12123,0,-5224,0,0,0,-5224,0,16104,0,21328,0,-3834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,1,113,8,0,35,0,1188332,0,84994,0,59253,0,224,0,135336,0,0,1,25701,0,39686,1,17029,1,27041,0,218614,0,422911,0,232342,1,219976,1,47559,0,136100,1,10949,1,4382,1,75249,0,1188332,0,33851,0,94956,0,20018,1,79232,0,277285,1,-33437,0,716428,0,53396,1,88064,0,0,0,586724,1,11757,0,1081190,0,1041539,1,5891,1,1759,1,22027,0,0,0,0,1,9376,1,1565,0,0,0,0,0,-967,0,1077454,0,896676,1,9345,0,17898,1,2484,1,262,1,1948,0,26430,0,22145,1,93,1,3592,0,27801,1,252,0,453,1,2917,1,7587,0,133,1,26,0,57412,0,3736,0,0,0,1977,1,55420,1,53443,1,-47870,1,6986,1,6986,0,0,1,43649,1,15152,1,14995,1,157,0,1358,0,0,0,92,0,83,1,13618,1,497,0,0
2006,1,113,7,0,122,0,1862335,0,86364,0,98698,1,613,0,433360,1,6654,1,3905,0,57866,1,21812,1,102986,0,134684,0,695488,0,431170,1,145966,1,18143,0,394310,0,17426,1,9079,0,121821,0,1862335,0,44539,0,327951,0,106444,1,65465,0,347443,0,43970,0,926523,0,48209,0,66228,1,87304,0,743663,1,18881,0,1782815,0,1705383,0,4422,1,49,1,3986,1,917,1,51,1,38839,0,3702,1,279,1,14,0,25172,0,1722667,0,1222829,0,37105,0,150061,0,11851,1,1015,0,16539,0,27028,0,34126,1,736,0,1258,0,50236,1,60,0,4028,0,7627,0,20546,1,494,1,438,0,136690,0,60148,0,0,0,60098,0,92379,0,32281,0,-18557,1,4032,1,3836,1,195,1,75532,0,25757,1,25675,1,82,1,92,0,0,1,112,0,0,0,25553,1,5576,0,0
2006,1,113,6,1,67,1,609615,1,23190,1,9007,0,63,1,1216,0,0,0,0,1,75102,0,362,0,0,1,395453,1,84535,1,44481,1,132240,1,89182,1,22103,1,165,1,31,1,1,1,609615,1,10865,1,13249,1,3697,1,2226,1,38795,1,2054,1,538728,1,74439,1,50520,0,0,1,462997,1,49229,1,154322,1,139488,1,4231,0,0,1,569,0,0,0,0,1,28369,1,3816,1,4,0,0,1,-22155,1,175188,1,102725,1,3553,1,5987,1,2411,1,489,1,1704,1,14215,1,3930,1,18,1,33,1,19698,0,0,1,102,1,929,1,980,0,0,0,0,1,18413,1,-20865,0,0,1,-20865,1,25341,1,46207,1,-40975,1,3035,1,3032,1,3,1,22309,1,7592,1,7558,0,34,0,0,0,0,0,12,0,0,1,7580,1,941,1,3556
2006,1,113,5,0,1541,0,2717293,0,189819,0,149753,0,0,0,226061,1,25255,1,9702,0,113459,0,98205,1,3390,0,162923,0,3282736,0,2304517,1,169354,1,97112,0,566586,1,9100,1,5745,0,118324,0,2717293,0,156917,0,323237,0,45451,0,458059,0,947744,1,23594,0,762291,0,217827,0,106715,1,56307,0,381789,1,346,0,4082011,0,3925910,0,6091,1,420,0,5901,0,0,1,14,0,41915,0,49739,1,3763,0,0,0,48256,0,4027272,0,2319521,0,108443,0,338835,0,102715,1,587,0,99809,0,102342,0,80127,1,142,1,688,0,309921,0,0,0,7684,0,8569,0,53722,0,2,1,33,0,494130,0,54739,0,0,0,54318,0,168487,0,114169,0,12749,0,33369,0,30734,1,2634,0,22795,0,6906,0,6895,0,11,0,0,0,0,0,42,0,0,0,6864,1,10083,0,0
