GEO_ID|GEOGRAPHY|GEOTYPE|GEOTYPE_MEANING|SECTOR|SECTOR_MEANING|OPTYPE|OPTYPE_MEANING|NAICS|NAICS_MEANING|YEAR|YEAR_MEANING|CONCENFI|CONCENFI_MEANING|ESTAB|ESTABF|ECVALUE|ECVALUEF|VALPCT|VALPCTF|PAY|PAYF|PAY1Q|PAY1QF|EMP|EMPF 
01000US|United States|1|United States|42|Wholesale trade|20|Manufacturers' sales branches and sales offices|421850|Service establishment equipment & supplies whsle|1997|Reference year 1997|808|8 largest firms|133||3324896||95.9||73590||17244||1445|
01000US|United States|1|United States|42|Wholesale trade|20|Manufacturers' sales branches and sales offices|421850|Service establishment equipment & supplies whsle|1997|Reference year 1997|820|20 largest firms|157||3436063||99.1||93528||21876||1931|
01000US|United States|1|United States|42|Wholesale trade|20|Manufacturers' sales branches and sales offices|421850|Service establishment equipment & supplies whsle|1997|Reference year 1997|850|50 largest firms|182||3466042||100||98546||23118||2107|
01000US|United States|1|United States|42|Wholesale trade|20|Manufacturers' sales branches and sales offices|4218501|Beauty & barber shop equipment & supplies whsle|1997|Reference year 1997|003|All firms|3||0|D|0|D|0|D|0|D|0|c
01000US|United States|1|United States|42|Wholesale trade|20|Manufacturers' sales branches and sales offices|4218501|Beauty & barber shop equipment & supplies whsle|1997|Reference year 1997|804|4 largest firms|3||0|D|0|D|0|D|0|D|0|c
01000US|United States|1|United States|42|Wholesale trade|20|Manufacturers' sales branches and sales offices|4218501|Beauty & barber shop equipment & supplies whsle|1997|Reference year 1997|808|8 largest firms|3||0|D|0|D|0|D|0|D|0|c
01000US|United States|1|United States|42|Wholesale trade|20|Manufacturers' sales branches and sales offices|4218501|Beauty & barber shop equipment & supplies whsle|1997|Reference year 1997|820|20 largest firms|3||0|D|0|D|0|D|0|D|0|c
01000US|United States|1|United States|42|Wholesale trade|20|Manufacturers' sales branches and sales offices|4218501|Beauty & barber shop equipment & supplies whsle|1997|Reference year 1997|850|50 largest firms|3||0|D|0|D|0|D|0|D|0|c
01000US|United States|1|United States|42|Wholesale trade|20|Manufacturers' sales branches and sales offices|4218502|Custodial, janitors' equipment & supplies whsle|1997|Reference year 1997|003|All firms|12||39925||100||4969||1208||153|
01000US|United States|1|United States|42|Wholesale trade|20|Manufacturers' sales branches and sales offices|4218502|Custodial, janitors' equipment & supplies whsle|1997|Reference year 1997|804|4 largest firms|6||31285||78.4||3442||848||92|
01000US|United States|1|United States|42|Wholesale trade|20|Manufacturers' sales branches and sales offices|4218502|Custodial, janitors' equipment & supplies whsle|1997|Reference year 1997|808|8 largest firms|11||39496||98.9||4890||1185||148|
01000US|United States|1|United States|42|Wholesale trade|20|Manufacturers' sales branches and sales offices|4218502|Custodial, janitors' equipment & supplies whsle|1997|Reference year 1997|820|20 largest firms|12||39925||100||4969||1208||153|
01000US|United States|1|United States|42|Wholesale trade|20|Manufacturers' sales branches and sales offices|4218502|Custodial, janitors' equipment & supplies whsle|1997|Reference year 1997|850|50 largest firms|12||39925||100||4969||1208||153|
01000US|United States|1|United States|42|Wholesale trade|20|Manufacturers' sales branches and sales offices|4218503|Laundry & dry-cleaning equipment & supplies whsle|1997|Reference year 1997|003|All firms|27||0|D|0|D|0|D|0|D|0|f
01000US|United States|1|United States|42|Wholesale trade|20|Manufacturers' sales branches and sales offices|4218503|Laundry & dry-cleaning equipment & supplies whsle|1997|Reference year 1997|804|4 largest firms|24||0|D|0|D|0|D|0|D|0|e
01000US|United States|1|United States|42|Wholesale trade|20|Manufacturers' sales branches and sales offices|4218503|Laundry & dry-cleaning equipment & supplies whsle|1997|Reference year 1997|808|8 largest firms|27||0|D|0|D|0|D|0|D|0|f
01000US|United States|1|United States|42|Wholesale trade|20|Manufacturers' sales branches and sales offices|4218503|Laundry & dry-cleaning equipment & supplies whsle|1997|Reference year 1997|820|20 largest firms|27||0|D|0|D|0|D|0|D|0|f
01000US|United States|1|United States|42|Wholesale trade|20|Manufacturers' sales branches and sales offices|4218503|Laundry & dry-cleaning equipment & supplies whsle|1997|Reference year 1997|850|50 largest firms|27||0|D|0|D|0|D|0|D|0|f
01000US|United States|1|United States|42|Wholesale trade|20|Manufacturers' sales branches and sales offices|4218504|Other service establishment equipment & supplies whsle|1997|Reference year 1997|003|All firms|140||0|D|0|D|0|D|0|D|0|g
01000US|United States|1|United States|42|Wholesale trade|20|Manufacturers' sales branches and sales offices|4218504|Other service establishment equipment & supplies whsle|1997|Reference year 1997|804|4 largest firms|102||0|D|0|D|0|D|0|D|0|f
01000US|United States|1|United States|42|Wholesale trade|20|Manufacturers' sales branches and sales offices|4218504|Other service establishment equipment & supplies whsle|1997|Reference year 1997|808|8 largest firms|122||0|D|0|D|0|D|0|D|0|g
01000US|United States|1|United States|42|Wholesale trade|20|Manufacturers' sales branches and sales offices|4218504|Other service establishment equipment & supplies whsle|1997|Reference year 1997|820|20 largest firms|136||0|D|0|D|0|D|0|D|0|g
01000US|United States|1|United States|42|Wholesale trade|20|Manufacturers' sales branches and sales offices|4218504|Other service establishment equipment & supplies whsle|1997|Reference year 1997|850|50 largest firms|140||0|D|0|D|0|D|0|D|0|g
01000US|United States|1|United States|42|Wholesale trade|20|Manufacturers' sales branches and sales offices|42186|Transportation equipment & supplies (exc motor vehicle) whsle|1997|Reference year 1997|003|All firms|96||3471363||100||216097||57985||4373|
01000US|United States|1|United States|42|Wholesale trade|20|Manufacturers' sales branches and sales offices|42186|Transportation equipment & supplies (exc motor vehicle) whsle|1997|Reference year 1997|804|4 largest firms|10||2243202||64.6||68764||17431||1439|
01000US|United States|1|United States|42|Wholesale trade|20|Manufacturers' sales branches and sales offices|42186|Transportation equipment & supplies (exc motor vehicle) whsle|1997|Reference year 1997|808|8 largest firms|24||2667578||76.8||121185||30468||2395|
01000US|United States|1|United States|42|Wholesale trade|20|Manufacturers' sales branches and sales offices|42186|Transportation equipment & supplies (exc motor vehicle) whsle|1997|Reference year 1997|820|20 largest firms|44||3219735||92.8||189280||51078||3791|
01000US|United States|1|United States|42|Wholesale trade|20|Manufacturers' sales branches and sales offices|42186|Transportation equipment & supplies (exc motor vehicle) whsle|1997|Reference year 1997|850|50 largest firms|90||3465717||99.8||215667||57881||4357|
01000US|United States|1|United States|42|Wholesale trade|20|Manufacturers' sales branches and sales offices|421860|Transportation equipment & supplies (exc motor vehicle) whsle|1997|Reference year 1997|003|All firms|96||3471363||100||216097||57985||4373|
01000US|United States|1|United States|42|Wholesale trade|20|Manufacturers' sales branches and sales offices|421860|Transportation equipment & supplies (exc motor vehicle) whsle|1997|Reference year 1997|804|4 largest firms|10||2243202||64.6||68764||17431||1439|
01000US|United States|1|United States|42|Wholesale trade|20|Manufacturers' sales branches and sales offices|421860|Transportation equipment & supplies (exc motor vehicle) whsle|1997|Reference year 1997|808|8 largest firms|24||2667578||76.8||121185||30468||2395|
01000US|United States|1|United States|42|Wholesale trade|20|Manufacturers' sales branches and sales offices|421860|Transportation equipment & supplies (exc motor vehicle) whsle|1997|Reference year 1997|820|20 largest firms|44||3219735||92.8||189280||51078||3791|
01000US|United States|1|United States|42|Wholesale trade|20|Manufacturers' sales branches and sales offices|421860|Transportation equipment & supplies (exc motor vehicle) whsle|1997|Reference year 1997|850|50 largest firms|90||3465717||99.8||215667||57881||4357|
01000US|United States|1|United States|42|Wholesale trade|20|Manufacturers' sales branches and sales offices|4218601|Aircraft & aeronautical equipment & supplies whsle|1997|Reference year 1997|003|All firms|62||2824449||100||183159||49328||3634|
01000US|United States|1|United States|42|Wholesale trade|20|Manufacturers' sales branches and sales offices|4218601|Aircraft & aeronautical equipment & supplies whsle|1997|Reference year 1997|804|4 largest firms|7||2025429||71.7||73302||18319||1515|
01000US|United States|1|United States|42|Wholesale trade|20|Manufacturers' sales branches and sales offices|4218601|Aircraft & aeronautical equipment & supplies whsle|1997|Reference year 1997|808|8 largest firms|15||2333510||82.6||110105||27667||2168|
01000US|United States|1|United States|42|Wholesale trade|20|Manufacturers' sales branches and sales offices|4218601|Aircraft & aeronautical equipment & supplies whsle|1997|Reference year 1997|820|20 largest firms|35||2706692||95.8||171958||46644||3399|
01000US|United States|1|United States|42|Wholesale trade|20|Manufacturers' sales branches and sales offices|4218601|Aircraft & aeronautical equipment & supplies whsle|1997|Reference year 1997|850|50 largest firms|62||2824449||100||183159||49328||3634|
01000US|United States|1|United States|42|Wholesale trade|20|Manufacturers' sales branches and sales offices|4218602|Marine machinery, equipment, & supplies whsle|1997|Reference year 1997|003|All firms|27||0|D|0|D|0|D|0|D|0|f
01000US|United States|1|United States|42|Wholesale trade|20|Manufacturers' sales branches and sales offices|4218602|Marine machinery, equipment, & supplies whsle|1997|Reference year 1997|804|4 largest firms|11||0|D|0|D|0|D|0|D|0|e
01000US|United States|1|United States|42|Wholesale trade|20|Manufacturers' sales branches and sales offices|4218602|Marine machinery, equipment, & supplies whsle|1997|Reference year 1997|808|8 largest firms|21||0|D|0|D|0|D|0|D|0|f
01000US|United States|1|United States|42|Wholesale trade|20|Manufacturers' sales branches and sales offices|4218602|Marine machinery, equipment, & supplies whsle|1997|Reference year 1997|820|20 largest firms|27||0|D|0|D|0|D|0|D|0|f
01000US|United States|1|United States|42|Wholesale trade|20|Manufacturers' sales branches and sales offices|4218602|Marine machinery, equipment, & supplies whsle|1997|Reference year 1997|850|50 largest firms|27||0|D|0|D|0|D|0|D|0|f
01000US|United States|1|United States|42|Wholesale trade|20|Manufacturers' sales branches and sales offices|4218603|Other transportation equipment & supplies whsle|1997|Reference year 1997|003|All firms|7||0|D|0|D|0|D|0|D|0|c
01000US|United States|1|United States|42|Wholesale trade|20|Manufacturers' sales branches and sales offices|4218603|Other transportation equipment & supplies whsle|1997|Reference year 1997|804|4 largest firms|6||0|D|0|D|0|D|0|D|0|c
01000US|United States|1|United States|42|Wholesale trade|20|Manufacturers' sales branches and sales offices|4218603|Other transportation equipment & supplies whsle|1997|Reference year 1997|808|8 largest firms|7||0|D|0|D|0|D|0|D|0|c
01000US|United States|1|United States|42|Wholesale trade|20|Manufacturers' sales branches and sales offices|4218603|Other transportation equipment & supplies whsle|1997|Reference year 1997|820|20 largest firms|7||0|D|0|D|0|D|0|D|0|c
01000US|United States|1|United States|42|Wholesale trade|20|Manufacturers' sales branches and sales offices|4218603|Other transportation equipment & supplies whsle|1997|Reference year 1997|850|50 largest firms|7||0|D|0|D|0|D|0|D|0|c
01000US|United States|1|United States|42|Wholesale trade|20|Manufacturers' sales branches and sales offices|4219|Miscellaneous durable goods whsle|1997|Reference year 1997|003|All firms|263|r|0|D|0|D|0|D|0|D|0|i
01000US|United States|1|United States|42|Wholesale trade|20|Manufacturers' sales branches and sales offices|4219|Miscellaneous durable goods whsle|1997|Reference year 1997|804|4 largest firms|59|r|0|D|0|D|0|D|0|D|0|g
