YEAR,TAB_NUM,INDY_CD,AC,WT_CT_IND,WT_CT,TOT_ASSTS_IND,TOT_ASSTS,CASH_IND,CASH,TRD_NOTES_ACCTS_RCV_IND,TRD_NOTES_ACCTS_RCV,BAD_DBT_ALLW_IND,BAD_DBT_ALLW,INVNTRY_IND,INVNTRY,GVT_OBLGNS_IND,GVT_OBLGNS,TX_EXMT_SEC_IND,TX_EXMT_SEC,OTHR_CUR_ASSTS_IND,OTHR_CUR_ASSTS,LNS_TO_STKHDR_IND,LNS_TO_STKHDR,MRTG_RE_LNS_IND,MRTG_RE_LNS,OTHR_INVSMTS_IND,OTHR_INVSMTS,DPRCBL_ASSTS_IND,DPRCBL_ASSTS,ACCUM_DPR_IND,ACCUM_DPR,DPTBL_ASSTS_IND,DPTBL_ASSTS,ACCUM_DPLTN_IND,ACCUM_DPLTN,LAND_IND,LAND,INTNGBL_ASSTS_IND,INTNGBL_ASSTS,ACCUM_AMORT_IND,ACCUM_AMORT,COMP_OTHR_ASSTS_IND,COMP_OTHR_ASSTS,TOT_LBLTS_IND,TOT_LBLTS,ACCTS_PYBL_IND,ACCTS_PYBL,MRTG_LT_1YR_IND,MRTG_LT_1YR,COMP_OTHR_CUR_LBLTS_IND,COMP_OTHR_CUR_LBLTS,LNS_FRM_STKHDR_IND,LNS_FRM_STKHDR,MRTG_GT_1YR_IND,MRTG_GT_1YR,COMP_OTHR_LBLTS_IND,COMP_OTHR_LBLTS,COMP_NET_WRTH_IND,COMP_NET_WRTH,CAP_STCK_IND,CAP_STCK,PD_CAP_SRPLS_IND,PD_CAP_SRPLS,RTND_ERNGS_APPR_IND,RTND_ERNGS_APPR,COMP_RTND_ERNGS_UNAPPR_IND,COMP_RTND_ERNGS_UNAPPR,CST_TRSRY_STCK_IND,CST_TRSRY_STCK,COMP_TOT_RCPTS_IND,COMP_TOT_RCPTS,GRS_RCPTS_IND,GRS_RCPTS,INTRST_IND,INTRST,EXMT_INTRST_IND,EXMT_INTRST,COMP_GRS_RNTS_IND,COMP_GRS_RNTS,GRS_RYLTS_IND,GRS_RYLTS,D_NET_STCG_IND,D_NET_STCG,D_NET_LTCG_TOT_IND,D_NET_LTCG_TOT,NET_GN_LSS_POS_IND,NET_GN_LSS_POS,COMP_DIV_DOM_CORP_IND,COMP_DIV_DOM_CORP,DIV_FRN_IND,DIV_FRN,OTHR_RCPTS_IND,OTHR_RCPTS,COMP_TOT_DED_IND,COMP_TOT_DED,CST_OF_GDS_IND,CST_OF_GDS,CMPNSTN_OFFCRS_IND,CMPNSTN_OFFCRS,SLRS_WGS_IND,SLRS_WGS,RPRS_IND,RPRS,BAD_DBT_DED_IND,BAD_DBT_DED,RNTS_PD_IND,RNTS_PD,TX_PD_IND,TX_PD,INTRST_PD_IND,INTRST_PD,CNTRBTNS_IND,CNTRBTNS,TOT_AMORT_IND,TOT_AMORT,NET_DPR_IND,NET_DPR,DPLTN_IND,DPLTN,ADVRTSNG_IND,ADVRTSNG,PNSN_PRFT_SHRNG_PLNS_IND,PNSN_PRFT_SHRNG_PLNS,EMP_BNFT_PRG_IND,EMP_BNFT_PRG,NET_GN_LSS_NEG_IND,NET_GN_LSS_NEG,COMP_OTHR_DED_IND,COMP_OTHR_DED,COMP_TOT_RCPTS_LS_TOT_DED_IND,COMP_TOT_RCPTS_LS_TOT_DED,COMP_TXBL_INCM_RFC_IND,COMP_TXBL_INCM_RFC,NET_INCM_IND,NET_INCM,NET_INCM_POS_IND,NET_INCM_POS,NET_INCM_NEG_IND,NET_INCM_NEG,NET_INCM_S_IND,NET_INCM_S,COMP_TOT_STAT_SPCL_DED_IND,COMP_TOT_STAT_SPCL_DED,NOLD_IND,NOLD,COMP_DIV_RCVD_DED_IND,COMP_DIV_RCVD_DED,COMP_INCM_SBJ_TX_TOT_IND,COMP_INCM_SBJ_TX_TOT,COMP_TX_BFR_CRS_IND,COMP_TX_BFR_CRS,INCM_TX_IND,INCM_TX,ALT_MIN_TX_IND,ALT_MIN_TX,FRN_TX_CR_IND,FRN_TX_CR,POSS_TX_CR_IND,POSS_TX_CR,NCS_FL_CR_IND,NCS_FL_CR,GEN_BUS_CR_IND,GEN_BUS_CR,MIN_TX_CR_IND,MIN_TX_CR,COMP_TX_AFTR_CRS_IND,COMP_TX_AFTR_CRS,CASH_PRPTY_DIST_IND,CASH_PRPTY_DIST,STCK_DIST_IND,STCK_DIST
2004,1,1,11,0,4654,0,1696308446,0,76542942,0,315095389,0,6550921,0,65483374,0,76345580,0,88300750,0,63852601,0,3218052,0,91356618,0,620272584,0,266087204,0,132805679,0,12161160,0,5847979,0,14489983,0,123941028,0,25419666,0,49785425,0,1696308446,0,132014003,0,61800681,0,371538403,0,6777714,0,187158837,0,74398119,0,862620689,0,127255680,0,740251308,0,5815385,0,10430552,0,21132237,0,781541962,0,706339011,0,28276317,0,4591539,0,3399491,0,4129935,0,1854319,0,3745587,0,2291199,0,550052,0,1213238,0,25151273,0,741772096,0,455267416,0,7113371,0,84082636,0,4747289,0,2644374,0,14282235,0,15287064,0,20449606,0,342566,0,6397440,0,24371951,0,434315,0,7698945,0,3759570,0,11952079,0,1348349,0,81592891,0,39769866,0,912699,0,36091025,0,50140244,0,14049219,0,5620631,0,16973434,0,5453512,0,854695,0,26919212,0,9452646,0,9321714,0,122958,0,511827,0,98242,0,6557,0,210178,0,102143,0,8521926,0,19749798,0,332052
2004,1,1,12,0,5602,0,6651534467,0,222161730,0,952700851,0,20242545,0,209662078,0,243279039,0,285534156,0,285419837,0,12960960,0,263196178,0,2925100823,0,1013864857,0,467381727,0,53838147,0,18109068,0,54444607,0,454647520,0,87672777,0,268129803,0,6651534467,0,586018922,0,232378807,0,991829529,0,34542292,0,744554874,0,404640121,0,3657569920,0,436216722,0,3080275476,0,27667692,0,252049966,0,138639936,0,2708116017,0,2430125337,0,101255125,0,12966095,0,17295203,0,18490203,0,6452722,0,12970679,0,7819488,0,1181136,0,9673623,0,89886405,0,2552158002,0,1535801688,0,18205234,0,271276283,0,16675771,0,13248277,0,48997713,0,56618372,0,81718602,0,1590533,0,21659091,0,85003473,0,2562462,0,33763393,0,15825716,0,43559833,0,4921667,0,300729894,0,155958015,0,9862947,0,152854905,0,195913190,0,43058285,0,7431924,0,70780790,0,16502310,0,4411149,0,117538488,0,41743088,0,41130975,0,598944,0,4453148,0,207562,0,3151,0,925921,0,491492,0,35658675,0,92010308,0,1377032
2004,1,1,13,0,2188,0,46648059396,0,1894875536,0,8355817576,0,117667676,0,486912254,0,1135690315,0,888450081,0,3797829742,0,97543835,0,4162985605,0,18233569808,0,4557201013,0,2065198862,0,181125665,0,83122850,0,134594559,0,1937957154,0,314889349,0,3364384990,0,46648059396,0,4336712196,0,3608275371,0,11322292212,0,159667666,0,6313801932,0,6381173714,0,14526136304,0,1281803583,0,10850787468,0,168932579,0,2903321765,0,678709092,0,10528345657,0,8474513077,0,1124455692,0,22900928,0,98977753,0,112831682,0,13254440,0,65041144,0,48351072,0,14136870,0,45520507,0,508362491,0,9875988020,0,5378796476,0,40490103,0,869801643,0,64607865,0,94493700,0,127515415,0,182048910,0,720234592,0,8069358,0,80511131,0,401805894,0,7275837,0,117747365,0,88453940,0,145661533,0,20869975,0,1527604283,0,652357636,0,71036104,0,700492871,0,788374094,0,87881223,0,3752182,0,176826897,0,44381054,0,18983627,0,608666417,0,215354993,0,213271394,0,2247841,0,50933476,0,391848,0,2702986,0,8871548,0,2867143,0,149477837,0,388440307,0,3269266
2004,1,11,1,0,141553,0,118719286,0,9014909,0,9698307,0,99696,0,11922398,0,99803,0,395193,0,4551634,0,3446286,0,961246,0,18015218,0,94013664,0,63245670,0,2869183,0,646180,0,21069382,0,2820459,0,503650,0,4336801,0,118719286,0,6530885,0,13295090,0,5916502,0,13041704,0,34194732,0,7530944,0,38209429,0,10491863,0,26642321,0,324150,0,3040682,0,2289588,0,136705535,0,124699127,0,334422,0,67219,0,805301,0,247107,0,38271,0,1088779,0,927334,0,52071,0,159578,0,8286327,0,134140348,0,67605321,0,2943989,0,10443506,0,2933040,0,145940,0,6103524,0,2821164,0,2777471,0,54082,0,245404,0,7704952,0,96961,0,535103,0,323131,0,1284973,0,198949,0,27922839,0,2565187,0,82544,0,2580512,0,7704650,0,5124138,0,355671,0,1250934,0,1085422,0,165512,0,2713151,0,825138,0,817962,0,6565,0,11574,0,200,0,0,0,8471,0,3684,0,801210,0,520635,1,2635
2004,1,11,2,0,14497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3022998,0,2490848,0,12268,1,30834,0,5127,0,2915,1,24162,0,77186,0,83776,1,1808,0,1298,0,292777,0,3183484,0,1534360,0,23426,0,165616,0,55823,0,558,0,196530,0,72856,0,77188,1,534,0,13117,0,152588,0,353,0,7984,1,14244,0,14638,0,38101,0,815568,0,-160486,0,0,0,-191321,0,372377,0,563698,0,-174456,0,109869,0,108603,1,1265,0,121827,0,37695,0,37097,1,590,0,475,0,0,0,0,1,430,0,351,0,36439,1,38040,0,0
2004,1,11,3,0,92046,0,13552497,0,2322361,0,475995,4,,0,782557,1,7,4,,0,318669,0,1218491,0,81039,0,779332,0,22534359,0,17643183,1,59108,1,58041,0,2164109,0,189480,0,75901,0,404115,0,13552497,0,248883,0,2000570,0,323277,0,5278005,0,4799850,0,338277,0,563636,0,2730398,0,4527158,1,12745,0,-6127477,0,579187,0,25264478,0,21741576,0,33726,1,760,0,166871,1,5983,1,128,0,204192,0,327759,0,5335,0,0,0,2778148,0,24673360,0,6519253,0,1117348,0,2359543,0,984863,0,48633,0,2382764,0,625014,0,494790,0,5537,0,9427,0,1653578,1,750,0,92570,0,18925,0,223503,0,35109,0,8101753,0,591118,0,0,0,590358,0,1910487,0,1320129,0,410384,0,312273,0,308481,0,3793,0,284394,0,48386,0,47727,1,659,0,0,0,0,0,0,0,343,0,0,0,48043,0,150674,0,0
2004,1,11,4,0,17025,0,11881502,0,1202523,0,451320,1,411,0,631578,1,986,1,14061,0,475814,0,493426,1,102589,0,812815,0,12962035,0,9626425,1,76770,1,11434,0,3636040,0,72146,0,28706,0,616375,0,11881502,0,212174,0,1302014,0,367295,0,1136524,0,3309594,0,180419,0,5373481,0,1873895,0,1438059,1,64728,0,2160223,0,163425,0,12912873,0,11123352,0,26530,0,3874,0,187999,1,8149,1,3388,0,110101,0,118611,0,4832,1,10,0,1326029,0,12415220,0,4376587,0,436319,0,1077580,0,423694,0,3878,0,895191,0,352845,0,271067,0,5187,0,5247,0,1117036,1,592,0,25894,0,45206,0,132500,1,3180,0,3243217,0,497653,0,0,0,493780,0,840802,0,347022,0,225163,0,156050,0,152651,0,3399,0,216329,0,42121,0,41957,1,164,1,9,0,0,0,0,0,95,0,0,0,42017,0,59874,0,0
2004,1,11,5,0,15727,0,30079047,0,2224702,0,1578663,0,20063,0,2460953,1,15415,1,198111,0,795079,0,1264376,0,463728,0,2555608,0,26791969,0,18392113,1,295268,1,66263,0,8578149,0,424084,0,134273,0,1045654,0,30079047,0,707192,0,3654560,0,1063719,0,4222984,0,8648887,0,829634,0,10952072,0,3502655,0,6505624,0,126954,0,1481483,0,664644,0,28847446,0,25962764,0,72778,0,12613,0,237970,0,19257,1,254,0,269286,0,229329,0,13325,1,53,0,2029817,0,28794681,0,11015721,0,711545,0,3057453,0,840509,0,42527,0,1450711,0,802300,0,657601,0,6899,0,36608,0,2282179,0,4145,0,92937,0,81480,0,284063,0,20008,0,7407995,0,52765,0,0,0,40152,0,1363920,0,1323768,0,-307132,0,246936,0,237495,0,9441,0,381699,0,99944,0,99257,1,686,1,21,0,19,0,0,0,1092,1,232,0,98580,0,29266,1,46
2004,1,11,6,0,1286,0,8910263,0,668322,0,536909,0,2125,0,999698,1,4708,0,0,0,470386,0,127722,0,114313,0,976858,0,6751713,0,4278406,1,163763,1,92632,0,2129836,0,62925,0,37830,0,314103,0,8910263,0,385878,0,1374355,0,557296,0,568327,0,3079021,0,525007,0,2420379,0,652809,0,2427718,1,59615,0,-498779,0,220984,0,9406232,0,8740565,0,17020,1,783,0,58243,1,8918,1,4203,0,133567,0,45291,0,6416,0,160,0,391065,0,9521719,0,4696086,0,201175,0,877951,0,165329,0,6759,0,399760,0,198106,0,209541,0,1059,0,6075,0,566341,1,1741,0,46831,0,50561,0,100865,0,4922,0,1988618,0,-115487,0,0,0,-116270,0,337028,0,453299,0,-171331,0,47857,0,43217,0,4640,0,117845,0,39034,0,38779,1,255,0,12,0,0,0,0,1,957,1,178,0,37888,0,35107,0,2443
2004,1,11,7,0,623,0,9385974,0,591653,0,1220576,0,8259,0,1440527,0,26903,0,49790,0,495009,0,145345,0,66680,0,1220934,0,5979290,0,3617901,0,159646,0,9141,0,1332589,0,76935,0,20873,0,236270,0,9385974,0,662057,0,1522369,0,566201,0,487355,0,2249867,0,283415,0,3614709,0,492067,0,2112264,0,25837,0,1194159,0,209618,0,11935418,0,11186660,0,23178,0,3071,0,37190,0,7746,0,1602,0,83992,0,45621,0,7314,0,56,0,538989,0,11715027,0,7514728,0,152697,0,734921,0,139900,0,14656,0,267917,0,184168,0,168787,0,1626,0,19918,0,437906,0,14401,0,30660,0,25536,0,83843,0,3622,0,1919741,0,220391,0,0,0,217320,0,511443,0,294123,0,138803,0,55519,0,50499,0,5020,0,128698,0,44466,0,43691,0,644,4,,0,181,0,0,0,237,0,369,0,43679,0,25732,0,0
2004,1,11,8,0,184,0,6515892,0,480166,0,902162,0,9735,0,867518,0,8802,0,13825,0,349712,0,101666,0,103216,0,823868,0,4018520,0,2319839,0,198143,0,24517,0,718972,0,95852,0,36470,0,224030,0,6515892,0,571397,0,1097254,0,385238,0,235841,0,1446675,0,406487,0,2372999,0,202971,0,1195319,0,1759,0,1120263,0,147314,0,8592290,0,8211098,0,23433,0,1717,0,24341,0,2001,0,0,0,20512,0,25352,0,1208,0,1352,0,281277,0,8388193,0,5074030,0,87234,0,471987,0,70382,0,9065,0,166503,0,114519,0,128401,0,2276,0,26053,0,313316,0,10309,0,17494,0,14737,0,52129,0,9374,0,1820384,0,204097,0,0,0,202380,0,407451,0,205071,0,166116,0,52965,0,50828,0,2137,0,89933,0,31802,0,30782,0,1009,0,11,0,0,0,0,0,567,0,669,0,30554,0,4366,0,0
2004,1,11,9,0,88,0,6721929,0,400584,0,856253,0,10854,0,1252838,0,40413,0,3808,0,299598,0,53695,0,25393,0,933128,0,4233805,0,2281810,0,115554,0,18606,0,568493,0,117597,0,27836,0,159876,0,6721929,0,631296,0,827785,0,477546,0,456743,0,1549456,0,324345,0,2454759,0,280968,0,1554515,0,0,0,686249,0,66972,0,7447038,0,7235961,0,12799,0,3013,0,26256,0,3839,0,2125,0,45242,0,16184,0,1654,0,787,0,99178,0,7403878,0,4969864,0,59563,0,424911,0,51573,0,5855,0,104535,0,128627,0,115411,0,3177,0,30203,0,332531,0,724,0,15569,0,12884,0,91111,0,49548,0,1007793,0,43160,0,519,0,40666,0,292744,0,252078,0,-47337,0,67304,0,66223,0,1081,0,123086,0,44433,0,42414,0,1931,0,340,0,0,0,0,0,391,0,6,0,43697,0,30944,0,145
2004,1,11,10,0,54,0,8629027,0,522592,0,924331,0,14828,0,1009222,0,2568,0,115598,0,726258,0,41564,0,4288,0,1172435,0,5578895,0,2843724,0,669170,0,293791,0,766894,0,325632,0,64841,0,-13236,0,8629027,0,621410,0,783094,0,482168,0,156360,0,2651274,0,642098,0,3292623,0,273189,0,2144632,0,32512,0,988619,0,146330,0,10324905,0,9776650,0,31757,0,6933,0,40526,0,20976,0,2398,0,132790,0,16880,0,9152,0,26295,0,260547,0,9987918,0,7522561,0,71109,0,452407,0,64799,0,9706,0,90980,0,169350,0,227123,0,8094,0,53412,0,421384,0,51268,0,27106,0,14450,0,79330,0,5867,0,718971,0,336987,0,6504,0,336558,0,564400,0,227842,0,115177,0,57802,0,50784,0,7018,0,345553,0,120779,0,119919,0,487,0,5869,0,0,0,0,0,2159,0,1879,0,110872,0,69690,0,0
2004,1,11,11,0,11,0,3441020,0,165632,0,213225,0,3239,0,544472,0,0,0,0,0,91358,0,0,0,0,0,642548,0,1648425,0,771625,0,1095,0,219,0,466078,0,221167,0,11193,0,233297,0,3441020,0,181667,0,109108,0,347645,0,113017,0,544060,0,327908,0,1817614,0,87072,0,813251,0,0,0,993065,0,75774,0,3470999,0,3368465,0,6441,0,1216,0,4826,0,2427,0,0,0,8541,0,14805,0,622,0,879,0,62776,0,3269519,0,2657455,0,22801,0,102122,0,33442,0,873,0,32761,0,56003,0,48632,0,15822,0,7992,0,114483,0,293,0,4430,0,15496,0,33630,0,4152,0,119134,0,201480,0,801,0,201065,0,236710,0,35645,0,-4231,0,7457,0,7022,0,435,0,229268,0,80305,0,80165,0,140,0,1885,0,0,0,0,0,838,0,0,0,77582,0,35037,0,0
2004,1,11,12,0,11,0,19602135,0,436375,0,2538874,0,30182,0,1933037,0,0,0,0,0,529750,0,0,0,0,0,8097691,0,3514653,0,1470645,0,1130665,0,71536,0,708222,0,1234641,0,65727,0,1116316,0,19602135,0,2308930,0,623982,0,1346117,0,386549,0,5916048,0,3673352,0,5347156,0,395839,0,3923781,0,0,0,1042877,0,15340,0,15480857,0,14861188,0,74493,0,2405,0,15952,0,164896,0,11,0,3370,0,3727,0,405,0,128689,0,225723,0,14787348,0,11724676,0,60772,0,719016,0,102724,0,3430,0,115874,0,117376,0,378930,0,3871,0,37351,0,313610,0,12385,0,173629,0,29613,0,189363,0,25065,0,779665,0,693509,0,74720,0,765825,0,867287,0,101463,0,4514,0,136902,0,9619,0,127283,0,674518,0,236173,0,236173,0,0,0,2953,0,0,0,0,0,1361,0,0,0,231859,0,41904,0,0
2004,1,11,13,2,,2,,2,,2,,2,,2,,0,0,0,0,2,,0,0,0,0,2,,2,,2,,0,0,0,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,0,0,2,,0,0,2,,2,,2,,0,0,2,,2,,0,0,0,0,2,,0,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,0,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,0,0,2,,2,,2,,2,,2,,2,,0,0,2,,0,0,0,0,0,0,0,0,2,,0,0,0,0
2004,1,111,1,0,101205,0,95506567,0,6804956,0,7534597,0,77257,0,9527199,0,72653,0,374505,0,3532927,0,2947877,0,796893,0,14370689,0,73798350,0,49561889,0,116566,0,21884,0,19370517,0,2287419,0,342060,0,3974508,0,95506567,0,5170958,0,10658586,0,4581149,0,11413041,0,26296969,0,6805011,0,30580853,0,8525785,0,22913790,0,253106,0,718591,0,1830419,0,103534472,0,93163478,0,267949,0,63996,0,726172,0,243703,0,35697,0,834425,0,665764,0,42123,0,158121,0,7333044,0,101720627,0,48964530,0,1832172,0,7635235,0,2249707,0,57440,0,5445219,0,2093229,0,2201799,0,46582,0,199620,0,6000050,0,27928,0,422094,0,240381,0,1024365,0,139556,0,23140720,0,1813845,0,81909,0,1831759,0,5756264,0,3924506,0,-77126,0,1086863,0,929682,0,157181,0,2150862,0,646105,0,640147,0,5368,0,11290,0,200,0,0,0,8148,0,3213,0,623254,0,392867,1,2635
2004,1,111,2,0,9940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2577855,0,2088162,0,10717,1,30834,0,4896,0,2915,1,24056,0,59486,0,75085,1,1808,0,1298,0,278598,0,2811536,0,1377451,0,8292,0,160786,0,36973,0,558,0,191412,0,67933,0,75609,1,514,0,13093,0,143348,0,1,0,7029,1,14244,0,14536,0,38101,0,661658,0,-233682,0,0,0,-264516,0,262323,0,526838,0,-226738,0,109667,0,108402,1,1265,0,99207,0,30802,0,30220,1,581,0,475,0,0,0,0,1,425,0,351,0,29552,1,19345,0,0
2004,1,111,3,0,62326,0,10574885,0,1704401,0,281492,0,0,0,679812,1,7,0,0,0,199032,0,1036735,0,74974,0,500576,0,16965992,0,13348695,1,1292,1,224,0,2044391,0,98925,0,29894,0,366070,0,10574885,0,173265,0,1470862,0,178684,0,4682356,0,3531728,0,261186,0,276804,0,2076663,0,3816017,1,12745,0,-5250878,0,377742,0,15603363,0,12554618,0,26684,1,760,0,159563,1,5983,1,128,0,180964,0,203314,0,4041,0,0,0,2467309,0,15316382,0,2202722,0,478669,0,1491928,0,694519,0,1032,0,1989913,0,396745,0,373057,0,4841,0,4070,0,1180649,1,621,0,41831,0,14868,0,132551,1,25827,0,6282538,0,286981,0,0,0,286221,0,1230876,0,944655,0,84932,0,234091,0,231205,0,2887,0,238280,0,41049,0,40875,1,173,0,0,0,0,0,0,0,248,0,0,0,40801,0,92948,0,0
2004,1,111,4,0,13779,0,9671143,0,859463,0,343478,1,410,0,585303,1,724,1,4219,0,333628,0,418995,1,102589,0,610208,0,9691042,0,7453787,1,34202,1,418,0,3482912,0,69557,0,27183,0,616620,0,9671143,0,133803,0,1032524,0,282118,0,999046,0,2567170,0,163866,0,4492616,0,1720814,0,1075266,1,54628,0,1796348,0,154441,0,8939408,0,7534673,0,24643,1,3328,0,181479,1,5844,1,3388,0,71331,0,71879,0,3667,1,10,0,1039165,0,8612458,0,2692730,0,315496,0,667999,0,288382,0,3839,0,833758,0,266759,0,201214,0,3451,0,5029,0,747195,1,241,0,22238,0,28128,0,99139,1,2634,0,2434225,0,326950,0,0,0,323621,0,544229,0,220607,0,122784,0,131001,0,128418,0,2583,0,166460,0,30798,0,30633,1,164,1,9,0,0,0,0,0,54,0,0,0,30735,0,59248,0,0
2004,1,111,5,0,13471,0,25465448,0,1880301,0,1157114,1,8940,0,2182135,1,1907,1,198111,0,653742,0,1096582,0,365131,0,2185142,0,21592645,0,14795227,1,17206,1,450,0,7988840,0,133453,0,49974,0,867730,0,25465448,0,427083,0,3102956,0,845038,0,3643187,0,7477478,0,785498,0,9184210,0,3165960,0,6211338,0,71052,0,367981,0,632122,0,21551364,0,18869354,0,64872,0,11573,0,228598,0,19243,1,254,0,216911,0,177367,0,7634,1,53,0,1955504,0,21543845,0,6901691,0,519548,0,2250124,0,679386,0,23710,0,1363886,0,602600,0,567078,0,6233,0,20127,0,1863272,0,4094,0,80682,0,56913,0,227089,0,19751,0,6357662,0,7519,0,0,0,-4055,0,1130757,0,1134812,0,-324333,0,211591,0,206134,0,5457,0,338911,0,86199,0,85957,1,242,1,21,0,19,0,0,0,973,1,232,0,84955,0,23053,1,46
2004,1,111,6,0,969,0,6508896,0,322613,0,217174,1,973,0,846865,1,2352,0,0,0,358384,0,118031,1,113765,0,366422,0,5112045,0,3233696,1,30416,1,5779,0,1935955,0,59068,0,36417,0,302671,0,6508896,0,189200,0,1184165,0,331524,0,517122,0,2445911,0,474942,0,1366033,0,519214,0,1333717,1,59615,0,-342661,0,203853,0,6852435,0,6297709,0,12772,1,768,0,43737,1,8591,1,4116,0,107859,0,36457,0,5462,0,83,0,334882,0,6987043,0,3069103,0,157183,0,582791,0,141727,0,1739,0,373633,0,149229,0,187941,0,614,0,4631,0,455964,1,1212,0,19831,0,32225,0,78131,0,2741,0,1728351,0,-134608,0,0,0,-135376,0,227747,0,363123,0,-176475,0,40572,0,36677,0,3895,0,81224,0,26579,0,26327,1,252,0,12,0,0,0,0,1,939,0,77,0,25551,0,28885,0,2443
2004,1,111,7,0,451,0,6862188,0,419051,0,830327,0,5384,0,1089702,0,24648,0,46373,0,372928,0,120804,0,60657,0,872886,0,4501309,0,2727811,0,14345,0,3301,0,1032341,0,35446,0,11696,0,189562,0,6862188,0,425485,0,1229500,0,369378,0,411306,0,1725399,0,218277,0,2482843,0,402881,0,1767573,0,22092,0,459042,0,168745,0,8916317,0,8274075,0,19236,0,2511,0,29621,0,7521,0,649,0,74520,0,34871,0,6715,0,19,0,466579,0,8748128,0,5383914,0,102153,0,546546,0,107181,0,7069,0,228620,0,135252,0,131784,0,1135,0,16927,0,330863,0,1662,0,24343,0,16616,0,58619,0,3397,0,1652048,0,168189,0,0,0,165678,0,396867,0,231189,0,104066,0,45004,0,40403,0,4601,0,94908,0,32727,0,32092,0,507,4,,0,181,0,0,0,236,0,366,0,31944,0,17590,0,0
2004,1,111,8,0,130,0,4670899,0,335636,0,659505,0,7232,0,650279,0,36,0,10197,0,268436,0,96313,0,74592,0,489924,0,3179393,0,1860642,0,1286,0,14,0,580321,0,59108,0,27662,0,161424,0,4670899,0,350707,0,909680,0,253907,0,177962,0,985459,0,311773,0,1681411,0,143424,0,900061,0,461,0,765472,0,128008,0,6893269,0,6583136,0,17826,0,892,0,14631,0,2001,0,0,0,19727,0,21404,0,1078,0,10,0,232562,0,6663403,0,3762339,0,65150,0,395143,0,61897,0,6230,0,152557,0,86922,0,100416,0,2144,0,22491,0,238589,0,6747,0,14674,0,11831,0,36306,0,8629,0,1691336,0,229866,0,0,0,228974,0,359473,0,130499,0,166065,0,47574,0,46818,0,756,0,82483,0,29140,0,28251,0,889,0,11,0,0,0,0,0,566,0,307,0,28256,0,1372,0,0
2004,1,111,9,0,70,0,4852545,0,241613,0,691439,0,8129,0,863696,0,40413,0,8,0,214500,0,18853,0,896,0,659396,0,3213690,0,1626052,0,3139,0,210,0,445951,0,51344,0,17719,0,59717,0,4852545,0,468657,0,617670,0,281079,0,344815,0,1112112,0,240644,0,1787568,0,127183,0,1390919,0,0,0,336086,0,66621,0,5788023,0,5628857,0,9473,0,2775,0,25894,0,3437,0,2124,0,29863,0,14631,0,1639,0,787,0,68543,0,5721713,0,3773281,0,40132,0,315773,0,43660,0,2343,0,80989,0,86171,0,77248,0,1260,0,25172,0,270171,4,,0,8260,0,11321,0,77961,0,3392,0,904578,0,66310,0,519,0,64055,0,215609,0,151554,0,5761,0,65270,0,64200,0,1070,0,80053,0,29555,0,27536,0,1931,0,56,0,0,0,0,0,351,0,0,0,29148,0,25633,0,145
2004,1,111,10,0,50,0,7447421,0,442999,0,867752,0,14232,0,938163,0,2568,0,115598,0,529596,0,41564,0,4288,0,1111667,0,4672663,0,2443118,0,9677,0,7362,0,748939,0,325632,0,64841,0,165867,0,7447421,0,570493,0,705409,0,387248,0,137683,0,1614383,0,447083,0,3585122,0,185783,0,1758456,0,32512,0,1629917,0,21547,0,9541094,0,9123986,0,21645,0,6933,0,20551,0,20976,0,970,0,61880,0,12778,0,9065,0,26295,0,236016,0,9111102,0,6950046,0,65559,0,427506,0,60027,0,6685,0,86150,0,160463,0,138015,0,7829,0,49238,0,376911,0,11761,0,25913,0,13443,0,77039,0,5867,0,648651,0,429992,0,5869,0,428928,0,564400,0,135473,0,115177,0,57741,0,50784,0,6957,0,345553,0,120779,0,119919,0,487,0,5869,0,0,0,0,0,2159,0,1879,0,110872,0,64602,0,0
